label,text
0,"Biyen Kangmasku tatu arang kranjang dibrondong mimis dening Walanda, bisa urip slamet nganti saiki kena diarani satuhu urip-uripan."
2,"Rumiyin Kangmas kula labet arang kranjang dipunbrondong mimis dening Walandi, saged gesang wilujeng ngantos samenika kenging dipunwastani satuhu gesang-gesangan."
0,"Komandane kangmasku uga nandhang tatu, kacekel prajurit Walanda terus wae dikubur urip-uripan."
2,"Komandanipun kangmas kula ugi nandhang labet, kacepeng prajurit Walandi lajeng kemawon dipunpetak gesang-gesangan."
0,"Sawise mangan aja banjur teturon, mundhak ususe pedhot."
1,"Sawise dhahar aja banjur sarean, mundhak jaringane pedhot."
2,"Sasampunipun nedha sampun lajeng tileman, mindhak ususipun pedhot."
3,"Sasampunipun dhahar sampun lajeng sarean, mindhak jaringanipun pedhot."
0,"Jeng Ratih lagi nyidham, wetenge lara mung arep mutah wae."
1,"Jeng Ratih lagi nyidham, padharane gerah mung arep luntak wae."
2,"Jeng Ratih saweg nyidham, wetengipun sakit namun badhe nuntak kemawon."
3,"Jeng Ratih saweg nyidham, padharanipun gerah namung badhe luntak kemawon."
0,Tujune Mas Harta lagi wae mulih saka utang dhuwit ing bang.
1,Tujune Mas Harta lagi wae kondur saka mundhut ngampil dhuwit ing bang.
2,Tujunipun Mas Harta saweg kemawon mantuk saking nyambut arta ing bang.
3,Tujunipun Mas Harta saweg kemawon kondur saking mundhut ngampil arta ing bang.
0,"Mas Harta duwe utang ing bang, ditanjakake kanggo mbangun omah."
1,"Mas Harta kagungan utang ing bang, ditanjakake kagem mbangun dalem."
2,"Mas Harta gadhah sambutan ing bang, dipuntanjakaken kangge mbangun dalem."
3,"Mas Harta kagungan sambutan ing bang, dipuntanjakaken kagem mbangun dalem."
0,"Utanga dhuwit marang koprasi, amarga ora ana sing nganggo!"
1,"Panjenengan nyuwun ngampil dhuwit marang koprasi, amarga ora ana sing ngagem!"
2,"Sampeyan nyambut arta dhateng koprasi, amargi boten wonten ingkang ngangge!"
3,"Panjenengan nyuwun ngampil arta dhateng koprasi, amargi boten wonten ingkang ngagem!"
0,"Murid sing ora lulus ujian loro, nanging jenenge isih dienggo wadi."
2,"Murid ingkang boten lulus ujian kalih, nanging namanipun taksih dipunengge wados."
0,Prabu Suyudana iku wadine ana ing pupu sisih kiwa.
2,Prabu Suyudana menika wadosipun wonten ing pupu sisih kiwa.
0,Wong wadon sing mlaku-mlaku kae jenenge Mbak Aminah.
1,Priyayi putri sing tindak-tindak kae asmane Mbak Aminah.
2,Tiyang estri ingkang mlampah-mlampah menika namanipun Mbak Aminah.
3,Priyantun putri ingkang tindak-tindak menika asmanipun Mbak Aminah.
0,"Pak Amir ndeleng bojone nggoreng lombok, banjur waing wae."
1,"Pak Amir mriksani ingkang garwa nggoreng lombok, banjur sigra wae."
2,"Pak Amir ningali semahipun nggoreng lombok, lajeng waing kemawon."
3,"Pak Amir mriksani ingkang garwa nggoreng lombok, lajeng sigra kemawon."
0,"Amarga rumangsa wis tuwa, Pak Ahmad adum warisan marang anak-anake."
1,"Amarga rumangsa wis yuswa, Pak Ahmad adum pusaka marang putra-putrane."
2,"Amargi rumaos sampun sepuh, Pak Ahmad adum tilaran dhateng anak-anakipun."
3,"Amargi rumaos sampun yuswa, Pak Ahmad adum pusaka dhateng putra-putranipun."
0,Bu Endhang njupuk klambi sing warna abang lan ijo.
2,Bu Endhang mendhet rasukan ingkang warni abrit lan ijem.
0,"Sanajan lawuhe mung sawarna, Bu Endhang dikon mangan wae!"
2,"Sanajan lawuhipun namung sawarni, Bu Endhang dipunken nedha kemawon!"
0,"Dening Mbak Santi, Bu Santa diwenehi weruh manawa panganane enak banget."
1,"Dening Mbak Santi, Bu Santa diaturi priksa manawa dhaharane enak banget."
2,"Dening Mbak Santi, Bu Santa dipunsukani sumerep manawi tetedhanipun eca sanget."
3,"Dening Mbak Santi, Bu Santa dipunaturi priksa manawi dhaharanipun eca sanget."
0,"Mbak Santi diwenehi katrangan dening Bu Santa, carane nggawe panganane iku."
1,"Mbak Santi diparingi katrangan dening Bu Santa, carane ngasta dhaharane iku."
2,"Mbak Santi dipunsukani katrangan dening Bu Santa, caranipun ndamel tetedhanipun menika."
3,"Mbak Santi dipunparingi katrangan dening Bu Santa, caranipun ngasta dhaharanipun menika."
0,"Bu Santa iku longgar atine, seneng weweh marang liyan."
1,"Bu Santa iku longgar panggalihe, seneng peparing marang liyan."
2,"Bu Santa menika longgar manahipun, seneng nyenyukani dhateng asanes."
3,"Bu Santa menika longgar panggalihipun, seneng peparing dhateng asanes."
0,Bapak Dhirektur weruh layang banjur dijupuk.
1,Bapak Dhirektur priksa layang banjur dipundhut.
2,Bapak Dhirektur sumerep serat lajeng dipunpendhet.
3,Bapak Dhirektur priksa serat lajeng dipunpundhut.
0,Bu Darti tuku jamu arep dianggo tamba lara weteng.
1,Bu Darti mundhut loloh arep diagem tamba gerah padharan.
2,Bu Darti tumbas jampi badhe dipun angge jampi sakit weteng.
3,Bu Darti mundhut loloh badhe dipunagem jampi gerah padharan.
0,Bapakmu wis kewetu yen omah iki ora arep diedol.
1,Ingkang rama wis kewiyos menawa dalem iki ora arep didol.
2,Bapak sampeyan sampun kewedal yen griya menika boten badhe dipunsade.
3,Ingkang rama sampun kewedal yen dalem menika boten badhe dipunsade. 
0,Kakangmu kae wetone dina Selasa Legi.
1,Ingkang raka kae wiyosane dina Selasa Legi.
2,Kakang sampeyan menika wedalanipun dinten Selasa Legi.
3,Ingkang raka menika wiyosanipun dinten Selasa Legi.
0,"Pak Anton ora bisa lungguh, amarga bokonge wudunen."
1,"Pak Anton ora bisa pinarak, amarga poconge untaren."
2,"Pak Anton boten saged lenggah, amargi bokongipun wudunen."
3,"Pak Anton boten saged pinarak, amargi pocongipun untaren."
0,"Anake Pak Barkah wis padha mencar, kari sing wuragil isih sekolah."
1,"Putrane Pak Barkah wis padha mencar, kari sing waruju isih sekolah."
2,"Anakipun Pak Barkah sampun sami mencar, kantun ingkang wuragil taksih sekolah."
3,"Putranipun Pak Barkah sampun sami mencar, kantun ingkang waruju taksih sekolah."
0,"Aku dadi guru basa Jawa kuwi wis abot, wuwuh-wuwuh isih dikon mulang basa Inggris, wah rasane abot banget."
2,"Kula dados guru basa Jawi menika sampun awrat, wewah-wewah taksih dipunken mulang basa Inggris, wah raosipun awrat sanget."
0,Jare Mas Bambang arep wisuh amarga sikile reged.
1,Ngandikane Mas Bambang arep wijik amarga sampeyane reged.
2,Criyosipun Mas Bambang badhe wisuh amargi sukunipun reged.
3,Ngadikanipun Mas Bambang badhe wijik amargi sampeyanipun reged.
0,"Anakmu aja oleh wuda, mundhak mangsuk-angin."
1,Ingkang putra aja kepareng lukar mundhak mangsuk-angin.
2,Anak sampeyan sampun angsal wuda mindhak mangsuk-angin.
3,"Ingkang putra sampun kepareng lukar, mindhak mangsuk-angin."
0,Wudele anakmu daktapeli supaya wetenge kepenak.
1,Nabine ingkang putra adalem-raketi supaya padharane kepenak.
2,Wudelipun anak sampeyan kula-tapeli supados padharanipun sekeca.
3,Nabinipun ingkang putra adalem-raketi supados padharanipun sekeca.
0,"Pak Barkah kasengsem ndeleng wayang, weruh-weruh wis jam telu bengi."
1,"Pak Barkah kasengsem mriksani wayang, priksa-priksa wis jam telu bengi."
2,"Pak Barkah kasengsem ningali ringgit, sumerep-sumerep sampun pukul tiga dalu."
3,"Pak Barkah kasengsem mriksani ringgit, priksa-priksa sampun pukul tiga dalu."
0,"Bu Santa wis lungguh, banjur diwenehi panganan dening Mbak Santi."
1,"Bu Santa wis pinarak, banjur dicaosi dhaharan dening Mbak Santi."
2,"Bu Santa sampun lenggah, lajeng dipunsukani tetedhan dening Mbak Santi."
3,"Bu Santa sampun pinarak, lajeng dipuncaosi dhaharan dening Mbak Santi."
0,"Embok cilik watuk, konen ngombe jamu beras kencur."
1,"Ibu alit cekoh, panjenengan aturi ngunjuk loloh beras kencur."
2,"Embok alit watuk, sampeyan ken ngombe jampi uwos kencur."
3,"Ibu alit cekoh, panjenengan atari ngunjuk loloh uwos kencur."
0,"Bu Halimah lara adhem panas, bareng bojone mulih waras sanalika."
1,"Bu Halimah gerah adhem panas, bareng garwane kondur senggang sanalika."
2,"Bu Halimah sakit asrep benter, sareng semahipun mantuk saras sanalika."
3,"Bu Halimah gerah asrep benter, sareng garwanipun kondur senggang sanalika."
0,Rambute Pak Barja disemir supaya ora katon uwane.
1,Rikmane Pak Barja disemir supaya ora katon sulame.
2,Rambutipun Pak Barja dipunsemir supados boten ketingal uwanipun.
3,Rikmanipun Pak Barja dipunsemir supados boten ketingal sulamipun.
0,Pak Abu kuwi wonge sing dhek wingi tuku omah.
1,Pak Abu kuwi priyayine sing dhek wingi mundhut dalem.
2,Pak Abu menika tiyangipun ingkang kala wingi tumbas griya.
3,Pak Abu menika priyantunipun ingkang kala wingi mundhut dalem.
0,Pak Teja lunga menyang laboratorium nggawa uyuh sathithik.
1,Pak Teja tindak menyang laboratorium ngampil turas sathithik.
2,Pak Teja kesah dhateng laboratorium mbekta toya sakedhik.
3,Pak Teja tindak dhateng laboratorium ngampil turas sakedhik.
0,"Utanga marang adhimu, wis dicawisi limang yuta rupiyah!"
1,"Panjenengan mundhut ngampil marang ingkang rayi, wis dicaosi limang yuta rupiyah!"
2,"Sampeyan nyambut dhateng rayi sampeyan, sampun dipuncawisi gangsal yuta rupiyah!"
3,"Panjenengan mundhut ngampil dhateng ingkang rayi, sampun dipuncaosi gangsal yuta rupiyah!"
0,"Dhuwit simpan pinjam koprasi ora ana sing nganggo, utangen wae!"
1,"Dhuwit simpan pihjam koprasi ora ana sing ngagem, panjenengan suwun ngampil wae!"
2,"Arta simpan pinjam koprasi boten wonten ingkang ngangge, sampeyan sambut kemawon!"
3,"Arta simpan pinjam koprasi boten wonten ingkang ngagem, panjenengan suwun ngampil kemawon!"
0,"Anggone duwe gawe adhimu diundur, dhuwite utangen dhisik!"
1,"Anggone kagungan kersa ingkang rayi diundur, dhuwite panjenengan pundhut ngampil dhisik!"
2,"Anggenipun gadhah damel rayi sampeyan dipunundur, artanipun sampeyan sambut rumiyin!"
3,"Anggenipun kagungan kersa ingkang rayi dipunundur, artanipun panjenengan pundhut ngampil rumiyin!"
0,"Kanggo wragad mondhok ana ing rumah sakit, aka utang-utang sanak-sadulur, tujune padha gelem menehi."
1,"Kanggo wragad mondhok ana ing rumah sakit, adalem nyuwun-nyuwun ngampil sanak-sadulur, tujune padha kersa maringi."
2,"Kangge wragad mondhok wonten ing griya sakit, kula nyambut-nyambut sanak-sadherek, tujunipun sami purun nyukani."
3,"Kangge wragad mondhok wonten ing griya sakit, adalem nyuwun-nyuwun ngampil sanak-sadherek, tujunipun sami kersa maringi."
0,"Pak Branta uga mondhok, nanging ora nganti utang-utang, amarga wragade wis padha dipikir anak-anake."
1,"Pak Branta uga mondhok, nanging ora nganti mundhut-mundhut ngampil, amarga wragade wis padha dipanggalih putra-putrane."
2,"Pak Branta ugi mondhok, nanging boten ngantos nyambut-nyambut, amargi wragadipun sampun sami dipunmanah anak-anakipun."
3,"Pak Branta ugi mondhok, nanging boten ngantos mundhut-mundhut ngampil, amargi wragadipun sampun sami dipunpanggalih putra-putranipun."
0,Dhik Harti kandha karo Mas Harta yen arep utang dhuwit sadhela.
1,Dhik Harti ngandika karo Mas Harta yen arep nyuwun ngampil dhuwit sadhela.
2,Dhik Harti criyos kaliyan Mas Harta yen badhe nyambut arta sakedhap.
3,Dhik Harti ngandika kaliyan Mas Harta yen badhe nyuwun ngampil arta sakedhap
0,"Bapake Mbah Rahmat iku isih urip, yen mangkono wis tuwa banget?"
1,"Ramane Mbah Rahmat iku isih sugeng, yen mangkono wis yuswa banget?"
2,"Bapakipun Mbah Rahmat menika taksih gesang, yen makaten sampun sepuh sanget?"
3,"Ramanipun Mbah Rahmat menika taksih sugeng, yen makaten sampun yuswa sanget?"
0,Bu Surti kandha manawa untune sing ompong wis disalini tiron.
1,Bu Surti ngandika manawa wajane sing dhaut wis disalini tiron.
2,Bu Surti criyos manawi untunipun ingkang ompong sampun dipunsantuni tiron.
3,Bu Surti ngandika manawi wajanipun ingkang dhaut sampun dipunsantuni tiron.
0,"Kowe yen njoged ugel-ugele sing lemes, dadi katon luwes."
1,"Panjenengan yen beksa pagelangane sing lemes, dadi katon luwes."
2,"Sampeyan yen njoged ugel-ugelipun ingkang lemes, dados katingal luwes."
3,"Panjenengan yen beksa pagelanganipun ingkang lemes, dados katingal luwes."
0,Dheweke duwe ujar yen bisa mari larane arep slametan.
1,Panjenengane kagungan punagi yen bisa mari gerahe arep sugengan.
2,Piyambakipun gadhah ujar yen saged mantun sakitipun badhe wilujengan.
3,Panjenenganipun kagungan punagi yen saged mantun gerahipun badhe sugengan.
0,"Pak Surya duwe keris, ukirane putih saka kayu kemuning."
1,"Pak Surya kagungan wangkingan, jejerane putih saka kayu kemuning."
2,Pak Surya gadhah dhuwung ukiranipun pethak saking kajeng kemuning.
3,"Pak Surya kagungan wangkingan, jejeranipun pethak saking kajeng kemuning."
0,"Pak Jayeng wis tuwa, nanging awake waras lan ora tau lara."
1,"Pak Jayeng sampun yuswa, nanging salirane sugeng lan ora tau gerah."
2,"Pak Jayeng sampun sepuh, nanging badanipun saras lan boten nate sakit."
3,"Pak Jayeng sampun yuswa, nanging saliranipun sugdeg lan boten nate gerah."
0,"Yen arep milih krambil tuwa, iku sing ijo tuwa."
2,"Yen badhe milih klapa sepuh, menika ingkang ijem sepuh."
0,Tulisan Jawa ing blabag lagi diturun murid-murid.
2,Seratan Jawi ing blabag saweg dipuntedhak murid-murid.
0,Payone perlu diturunake supaya yen udan banyune ora mbalik.
2,Payonipun perlu dipuntedhakaken supados menawi jawah-jawah toyanipun boten mbalik.
0,Tembung 'petan' iku tegese nggoleki tuma kang ana ing rambut.
1,Tembung 'ulik’ iku tegese nggoleki itik kang ana ing rikma.
2,Tembung 'petan' menika tegesipun madosi tuma ingkang wonten ing rambut.
3,Tembung 'ulik' menika tegesipun madosi itik ingkang wonten ing rikma.
0,Layang tumeka Mbak Ningsih ing Jakarta!
2,Serat dhumateng Mbak Ningsih ing Jakarta!
0,"Sanajan tumeka ing pati, para prajurit ora gelem mundur saka paprangan."
2,"Sanajan dumugi pejah, para prajurit boten purun mundur saking paperangan."
0,"Yen disawang, temantene wadon kaya widadari temurun ing marcapada."
2,"Yen dipunsawang, temantenipun estri kados widadari tumedhak ing marcapada."
0,"Dalane tumurun banget, sing ngati-ati mundhak kedronjong!"
2,"Marginipun tumedhak sanget, ingkang ngatos-atos mindhak kedronjong!"
0,Keris pusakane Pak Murda tumurun marang anake pambarep.
2,Dhuwung pusakanipun Pak Murda tumedhak dhateng anakipun pambajeng.
0,Bu Eni lunga menyang pasar arep tuku panganan.
1,Bu Eni tindak menyang pasar arep mundhut dhaharan.
2,Bu Eni kesah dhateng peken badhe tumbas tetedhan.
3,Bu Eni tindak dhateng peken badhe mundhut dhaharan.
0,"Bulus ing kali kono kuwi, mau esuk ngaton."
2,"Bulus ing lepen ngriku menika, wau enjing ngatingal."
0,"Para prajurit budhal saka Semarang, asri tinon gegamane."
2,"Para prajurit bidhal saking Semarang, asri tiningalan dedamelipun."
0,Dheweke arep tumon omahe Pak Danur sing anyar.
1,Panjenengane arep mriksani daleme Pak Danur sing anyar.
2,Piyambakipun badhe sumerep griyanipun Pak Danur ingkang enggal.
3,Panjenenganipun badhe mriksani dalemipun Pak Danur ingkang enggal.
0,Dheweke wis tumon omahe Pak Danur sing anyar.
1,Panjenengane wis priksa daleme Pak Danur sing anyar.
2,Piyambakipun sampun sumerep griyanipun Pak Danur ingkang enggal.
3,Panjenenganipun sampun priksa dalemipun Pak Danur ingkang enggal.
0,"Sanajan kaanan wis tentrem, nanging aja tinggak kaprayitnan!"
2,"Sanajan kawontenan sampun tentrem, nanging sampun tilar kaprayitnan! "
0,"Adhine diajak mlebu, aja ditinggal ing jaba!"
2,"Adhinipun dipunajak mlebet, sampun dipuntilar ing jawi!"
0,Aku dienteni aja ditinggal!
2,"Kula dipunentosi, sampun dipuntilar!"
0,"Mas Dewa njupuk koran, nganggo tesmak, banjur maca."
1,"Mas Dewa mundhut koran, ngaggem kaca-tingal, banjur maca."
2,"Mas Dewa mendhet koran, ngangge tesmak, lajeng maos."
3,"Mas Dewa mundhut koran, ngagem kaca-tingal, lajeng maos."
0,Sesuk esuk anake lanang arep ditetakake.
1,Sesuk esuk putrane kakung arep disupitake.
2,Benjing enjing anakipun jaler badhe dipuntetakaken.
3,Benjing enjing putranipun kakung badhe dipunsupitaken.
0,"Embah lanang iku isih sehat, yen nggawa teken mung kanggo cangkingan."
1,"Eyang kakung iku isih sugeng, yen ngampil lantaran mung kagem cangkingan."
2,"Embah jaler menika taksih sehat, yen mbekta teken namung kangge cangkingan."
3,"Eyang kakung menika taksih sugeng, yen ngampil lantaran namung kagem cangkingan."
0,Embah wadon wis ora tedhas mangan peyek.
1,Eyang putri wis ora tetes dhahar peyek.
2,Embah estri sampun boten tedhas dhahar peyek.
3,Eyang putri sampun boten tetes dhahar peyek.
0,"Bu Guru teka kabotan nggawa buku, becike dak-rewangane."
1,"Bu Guru rawuh kabotan ngampil buku, becike adalem rewangane."
2,"Bu Guru dhateng kawratan mbekta buku, saenipun kula rencanganipun."
3,"Bu Guru rawuh kawratan ngampil buku, saenipun adalem rencanganipun."
0,"Tangia dhisik, bantale arep dak-ganti!"
1,"Panjenengan wungu dhisik, kajang mustakane arep adalem ganti!"
2,"Sampeyan tangi rumiyin, bantalipun badhe kula gantos!"
3,"Panjenengan wungu rumiyin, kajang mustakanipun badhe adalem gantos!"
0,"Saiki wis jam lima tangia, ora mung turu wae!"
1,"Saiki wis jam lima panjenengan wungu, ora mung sare wae!"
2,"Samenika sampun pukul gangsal, sampeyan tangi, boten namung tilem kemawon!"
3,"Samenika sampun pukul gangsal, panjenengan wungu, boten namung sare kemawon!"
0,Manawa tanganmu reged prayoga wisuh dhisik!
1,"Manawa asta panjenengan reged, prayoga wijik dhisik!"
2,Manawi tangan sampeyan reged prayogi wisuh rumiyin!
3,Manawi asta panjenengan reged prayogi wijik rumiyin!
0,Besuk dina Senen murid-murid tampa rapor.
2,Benjing dinten Senen murid-murid tampi rapor.
0,"Kowe aja salah tampa, ulemane suk dina Senen ngarep, ora saiki."
2,"Sampeyan sampun salah tampi, ulemanipun benjing dinten Senen ngajeng, boten samenika."
0,"Dadi pemborong iku tangungjawabe abot, aja gemampang!"
2,"Dados pemborong menika tangeljawabipun awrat, sampun gemampil!"
0,"Kowe kuwi nggegampang golek sekolahan, mula ora oleh-oleh."
2,"Sampeyan menika nggegampil pados sekolahan, mila boten angsal-angsal."
0,"Wah, pitakone gampang-gampang, aku bisa mangsuli kabeh."
2,"Wah, pitakenipun gampil-gampil, kula saged mangsuli sadaya."
0,"Dheweke iku gampang-gampang angel, aja dijagakake gelem nyumbang!"
2,"Piyambakipun menika gampil-gampil angel, sampun dipunjagakaken purun nyumbang!"
0,Dhuwite dak-etung wis ganep.
2,Artanipun kla etang sampun jangkep.
0,Wilangan ganep iku contone 6.
2,Wicalan jangkep menika contonipun 6.
0,"Ketawang iku alon, yen gendhing gati iramane gati-gati."
2,"Ketawang menika alon, yen gendhing gati iramanipun gatos-gatos."
0,Wis lumrahe embah iku gumati marang putu.
2,Sampun limrahipun embah menika gumatos dhateng putu.
0,"Kanca-kanca, sesuk Minggu gotongroyong, njaluk kawigaten."
2,"Kanca-kanca, benjing Minggu gotongroyong nyuwun kawigatosan!"
0,Payunge wis digawa mulih Bu Guru.
1,Songsonge wis diampil kondur Bu Guru.
2,Payungipun sampun dipunbekta mantuk Bu Guru.
3,Songsongipun sampun dipunampil kondur Bu Guru.
0,"Tanggaku lara, jarene dipanggawe kanca."
2,"Tangga kula sakit, criyosipun amargi dipunpandamel kanca."
0,Gawea jamu beras kencur karo madu!
